,country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
506,ZAF,South Africa,West Coast 1,WRI1026023,94.0,-32.834,18.0061,Wind,,,,2015.0,ENGIE (43%)  Investec Bank Limited (34.5%) and KTH (20%),Engie,http://www.engie.com/en/journalists/press-releases/inaugurates-wind-farm-south-africa/,WRI,1097982,,,,,,,,,,,,,333.07,370.77,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
507,ZAF,South Africa,Witkop Solar Power Plant,WRI1026062,30.0,-24.042,29.3685,Solar,,,,2014.0,Core Energy (Pty) Ltd,About Industry,http://www.industryabout.com/country-territories-3/1401-south-africa/solar-energy/26443-witkop-solar-power-plant,Industry About,1094779,,,,,,,,,,,,80.24,69.81,81.61,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
508,ZAF,South Africa,Xina One,WKS0071109,100.0,-28.895,19.592,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,227.14,233.3,266.57,230.76,256.46,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
509,SDN,Sudan,Atbara,WRI1023168,15.1,17.7,34.0,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023372,,,,,,,,,,,,,,48.9,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
510,SDN,Sudan,El Jaili,WRI1023169,319.0,16.12,32.692,Gas,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
511,SDN,Sudan,El Obeid,WRI1023170,14.3,13.1833,30.2167,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023371,,,,,,,,,,,,,,46.31,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
512,SDN,Sudan,Jebel Aulia Dam,WRI1023167,15.2,15.2396,32.4649,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1052851,,,,,,,,,,,,,,73.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
513,SDN,Sudan,Jebel Aulia Dam,WRI1023171,15.2,15.2381,32.4857,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,73.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
514,SDN,Sudan,Kenana,WRI1023172,50.0,14.0333,33.1667,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,161.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
515,SDN,Sudan,Khartoum North,WRI1023173,351.0,15.65,32.563,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,1136.7,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
516,SDN,Sudan,Khasm El Girba,WRI1023174,11.01,14.9222,35.9083,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023377,,,,,,,,,,53.52,47.82,53.91,53.67,53.52,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
517,SDN,Sudan,Kilo-X Dit,WRI1023175,260.0,15.5881,32.5342,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1053103,,,,,,,,,,,,,,842.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
518,SDN,Sudan,Kilo-X Nec,WRI1023176,33.5,15.6482,32.563,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,108.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
519,SDN,Sudan,Kuku,WRI1023177,23.0,5.8864,31.6856,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,74.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
520,SDN,Sudan,Melut Sugar Factory,WRI1023178,26.0,10.4333,32.2,Biomass,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
521,SDN,Sudan,Merowe,WRI1023179,1250.0,18.6667,32.05,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1047642,,,,,,,,,,,,,,6059.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
522,SDN,Sudan,Nyala,WRI1023180,15.5,12.05,24.8833,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023380,,,,,,,,,,,,,,50.19,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
523,SDN,Sudan,Port Sudan,WRI1023181,38.1,19.6158,37.2164,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023381,,,,,,,,,,,,,,123.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
524,SDN,Sudan,Rahad,WRI1023182,12.6,12.7167,30.65,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,40.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
525,SDN,Sudan,Roseires,WRI1023183,233.6,11.7988,34.3882,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023382,,,,,,,,,,1284.33,1284.33,1233.15,1236.53,1284.33,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
526,SDN,Sudan,Sennar,WRI1023184,15.0,13.5667,33.6333,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023383,,,,,,,,,,75.91,75.91,71.83,72.03,75.91,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
527,SDN,Sudan,White Nile State,WRI1023185,100.0,14.0724,32.4672,Biomass,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1109607,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
528,TZA,Tanzania,Hale,WRI1019866,21.0,-5.2981,38.6041,Hydro,,,,,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=82&Itemid=238,WRI,1030993,,,,,,,,,,95.25,76.54,82.1,89.34,87.11,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
529,TZA,Tanzania,IPTL Tanzania,WRI1019877,100.0,-6.6741,39.1873,Oil,,,,,IPPs,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,GEODB,1038118,,,,,,,,,,,,,,250.09,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
530,TZA,Tanzania,Kidatu,WRI1019867,204.0,-7.6354,36.8837,Hydro,,,,1975.0,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=79&Itemid=235,WRI,1030994,,,,,,,,,,754.04,847.55,723.47,808.39,798.22,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
531,TZA,Tanzania,Kihansi,WRI1019868,180.0,-8.575,35.8513,Hydro,,,,1999.0,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=80&Itemid=236,WRI,1030995,,,,,,,,,,687.8,496.71,588.83,726.65,758.98,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
532,TZA,Tanzania,Mtera,WRI1019869,80.0,-7.1363,35.9838,Hydro,,,,1980.0,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=81&Itemid=237,WRI,1043694,,,,,,,,,,301.25,340.13,298.29,326.53,328.33,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
533,TZA,Tanzania,Mtwara,WRI1019876,18.0,-10.26,40.041,Gas,,,,,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=78&Itemid=167,WRI,,,,,,,,,,,,,,,103.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
534,TZA,Tanzania,Nyakato,WRI1019875,63.0,-2.524,32.9662,Gas,,,,2012.0,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=78&Itemid=167,WRI,1092908,,,,,,,,,,,,,,361.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
535,TZA,Tanzania,Nyumba ya Mungu,WRI1019870,8.0,-3.8213,37.4679,Hydro,,,,1966.0,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=82&Itemid=238,WRI,1031003,,,,,,,,,,34.23,23.99,26.48,31.18,29.29,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
536,TZA,Tanzania,Pangani Falls,WRI1019871,68.0,-5.3491,38.6503,Hydro,,,,1995.0,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=82&Itemid=238,WRI,1031005,,,,,,,,,,284.24,235.25,253.23,276.66,269.46,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
537,TZA,Tanzania,Tegeta,WRI1019873,45.0,-6.6741,39.1843,Gas,,,,,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=78&Itemid=167,WRI,1092932,,,,,,,,,,,,,,257.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
538,TZA,Tanzania,Ubungo Gas (Songas),WRI1019872,207.5,-6.7945,39.2086,Gas,,,,,Tanzania Electric Supply Company,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=78&Itemid=167,WRI,1031008,,,,,,,,,,,,,,1189.13,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
539,TGO,Togo,Lome,WRI1023196,101.214,6.17,1.35,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1071953,,,,,,,,,,,,,,9.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
540,TGO,Togo,Nangbeto,WRI1023197,65.6,7.424,1.435,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1029103,,,,,,,,,,159.64,154.37,159.08,254.94,253.74,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
541,TGO,Togo,Tag-Lpo,WRI1023198,28.3,6.1699,1.3496,Gas,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
542,TUN,Tunisia,Aroussia,WRI1023618,4.8,36.7996,9.7726,Hydro,,,,1956.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1029345,,,,,,,,,,10.98,11.09,10.98,10.29,11.99,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
543,TUN,Tunisia,Bir Mcherga 1,WRI1023605,486.0,36.4634,10.0567,Gas,,,,1997.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,1029343,,,,,,,,,,,,,,2745.66,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
544,TUN,Tunisia,Bouchemma 1,WRI1023604,185.0,33.9181,10.0376,Gas,,,,1977.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,1029344,,,,,,,,,,,,,,1045.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
545,TUN,Tunisia,Bouherthma,WRI1023621,1.2,36.672,8.7884,Hydro,,,,2003.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1084264,,,,,,,,,,3.01,3.01,3.01,3.02,2.9,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
546,TUN,Tunisia,Feriana 1,WRI1023606,236.0,34.9054,8.5408,Gas,,,,2005.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1046175,,,,,,,,,,,,,,1333.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
547,TUN,Tunisia,Fernana,WRI1023619,1.2,36.592,8.706,Hydro,,,,1962.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1084262,,,,,,,,,,2.72,2.72,2.72,2.73,2.72,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
548,TUN,Tunisia,Ghannouch,WRI1023613,415.0,33.9263,10.0932,Gas,,,,2011.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1029347,,,,,,,,,,,,,,2344.55,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
549,TUN,Tunisia,Ghannouch,WRI1023603,22.0,33.9263,10.0932,Gas,,,,1973.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1029347,,,,,,,,,,,,,,124.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
550,TUN,Tunisia,Goulette,WRI1023608,123.0,36.8148,10.2897,Gas,,,,2005.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,1046176,,,,,,,,,,,,,,694.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
551,TUN,Tunisia,IPP Rades 2,WRI1023612,470.0,36.799,10.2865,Gas,,,,2002.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1034680,,,,,,,,,,,,,,2655.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
552,TUN,Tunisia,Kasseb,WRI1023620,1.0,36.7611,9.0024,Hydro,,,,1969.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1084263,,,,,,,,,,2.4,2.4,2.4,2.4,2.4,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
553,TUN,Tunisia,Kasserine,WRI1023596,68.0,35.2031,8.7709,Gas,,,,1984.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,1029348,,,,,,,,,,,,,,384.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
554,TUN,Tunisia,Korba 1,WRI1023602,56.0,36.5809,10.8288,Gas,,,,1978.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,1029349,,,,,,,,,,,,,,316.37,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
555,TUN,Tunisia,Menzel Bourguiba,WRI1023600,44.0,37.1482,9.8006,Gas,,,,1978.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,1029350,,,,,,,,,,,,,,248.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
556,TUN,Tunisia,Metline,WRI1023624,72.0,37.1946,10.061,Wind,,,,2013.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,,,,,,,,,,,,204.17,218.87,186.33,182.52,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,WIND-V1
557,TUN,Tunisia,Nebeur,WRI1023617,13.0,36.3144,8.7026,Hydro,,,,1956.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1084261,,,,,,,,,,20.44,22.64,20.86,20.49,20.44,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
558,TUN,Tunisia,Rades A1,WRI1023609,700.0,36.7967,10.283,Gas,,,,1985.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,1029351,,,,,,,,,,,,,,3954.66,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
559,TUN,Tunisia,Sfax,WRI1023597,44.0,34.8073,10.7031,Gas,,,,1977.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,WRI,1029354,,,,,,,,,,,,,,248.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
560,TUN,Tunisia,Sidi Daoued,WRI1023623,70.0,37.0419,10.9363,Wind,,,,,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwi_xP3Co7PQAhXH7SYKHWDVCxQQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=FaVNwaTMbtVIKuotQfNLwQ&bvm=bv.139250283 d.eWE,GEODB,,,,,,,,,,,,,,,128.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
